time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
1657848600000,4286.0,4286.0,4286.0,4286.0,81,104149800.0,0.0,52463,4294.0,0
1657848660000,4284.0,4288.4,4281.0,4288.4,1470,1889096880.0,0.0,52014,4286.0,0
1657848720000,4288.6,4298.400000000001,4288.6,4289.0,1108,1426586160.0000002,0.0,51810,4288.400000000001,0
1657848780000,4289.6,4292.8,4289.6,4292.0,434,558746220.0000001,0.0,51728,4289.0,0
1657848840000,4292.0,4299.8,4292.0,4297.4,734,946164600.0000001,0.0,51579,4292.0,0
1657848900000,4297.8,4301.0,4295.2,4297.599999999999,514,662811120.0,0.0,51402,4297.4,0
1657848960000,4297.8,4302.200000000001,4294.6,4294.6,570,735020940.0,0.0,51228,4297.6,0
1657849020000,4294.6,4300.000000000001,4293.400000000001,4297.400000000001,526,678125640.0,0.0,51105,4294.6,0
1657849080000,4297.8,4300.000000000001,4293.400000000001,4294.400000000001,471,607118160.0,0.0,50923,4297.400000000001,0
1657849140000,4294.6,4296.6,4290.8,4291.0,461,593863620.0,0.0,50751,4294.400000000001,0
1657849200000,4291.0,4296.6,4291.0,4294.4,501,645358920.0,0.0,50656,4291.0,0
1657849260000,4294.200000000001,4298.6,4293.6,4294.400000000001,653,841601340.0,0.0,50632,4294.400000000001,0
1657849320000,4294.8,4295.400000000001,4292.400000000001,4295.200000000001,358,461174460.00000006,0.0,50679,4294.400000000001,0
1657849380000,4293.8,4300.2,4293.8,4298.8,510,657619680.0,0.0,50632,4295.2,0
1657849440000,4298.599999999999,4301.599999999999,4297.2,4298.0,307,395957580.00000006,0.0,50593,4298.8,0
1657849500000,4298.6,4300.000000000001,4294.400000000001,4295.400000000001,366,471791400.0,0.0,50604,4298.000000000001,0
1657849560000,4296.0,4298.8,4294.0,4298.8,459,591580320.0000001,0.0,50615,4295.4,0
1657849620000,4298.8,4301.0,4297.0,4299.4,308,397266840.0,0.0,50582,4298.8,0
1657849680000,4299.6,4300.6,4298.0,4300.4,291,375334020.0,0.0,50510,4299.4,0
1657849740000,4300.4,4300.4,4296.0,4297.0,345,444797460.0,0.0,50456,4300.4,0
1657849800000,4297.0,4299.0,4296.0,4297.0,226,291360600.00000006,0.0,50437,4297.0,0
1657849860000,4297.000000000001,4302.6,4296.400000000001,4302.200000000001,421,543103860.0,0.0,50300,4297.000000000001,0
1657849920000,4302.2,4307.0,4302.2,4307.0,664,857607840.0000001,0.0,50196,4302.2,0
1657849980000,4307.0,4312.4,4307.0,4311.8,666,861175560.0000001,0.0,50103,4307.0,0
1657850040000,4312.0,4315.0,4311.0,4312.4,498,644334600.0000001,0.0,50021,4311.8,0
1657850100000,4312.4,4313.0,4310.2,4310.8,374,483771299.99999994,0.0,50040,4312.4,0
1657850160000,4311.000000000001,4311.6,4309.400000000001,4310.200000000001,287,371130120.0,0.0,50058,4310.8,0
1657850220000,4310.200000000001,4313.8,4309.400000000001,4313.200000000001,339,438499200.0,0.0,50048,4310.200000000001,0
1657850280000,4313.4,4318.0,4313.2,4318.0,429,555450960.0,0.0,49979,4313.2,0
1657850340000,4317.8,4319.599999999999,4314.2,4315.8,563,729108300.0,0.0,49916,4318.0,0
1657850400000,4315.8,4318.2,4315.2,4317.8,305,394997760.0,0.0,49934,4315.8,0
1657850460000,4317.4,4318.4,4315.0,4316.2,438,567159960.0000001,0.0,49910,4317.8,0
1657850520000,4315.8,4316.400000000001,4313.8,4313.8,535,692583300.0,0.0,49867,4316.2,0
1657850580000,4313.8,4319.0,4312.8,4317.6,348,450573540.00000006,0.0,49828,4313.8,0
1657850640000,4317.8,4320.8,4317.8,4319.8,453,587019060.0000001,0.0,49760,4317.6,0
1657850700000,4320.6,4322.0,4316.8,4321.8,460,596164320.0,0.0,49724,4319.8,0
1657850760000,4321.0,4324.8,4320.2,4320.8,604,783212040.0000001,0.0,49731,4321.8,0
1657850820000,4320.200000000001,4324.6,4319.400000000001,4322.6,493,639275040.0,0.0,49757,4320.8,0
1657850880000,4322.400000000001,4324.0,4320.6,4322.8,408,529090200.00000006,0.0,49765,4322.6,0
1657850940000,4322.6,4325.200000000001,4322.400000000001,4324.200000000001,393,509767440.00000006,0.0,49763,4322.8,0
1657851000000,4323.8,4326.0,4321.6,4323.400000000001,484,627801900.0,0.0,49790,4324.200000000001,0
1657851060000,4323.4,4328.4,4322.0,4322.4,667,865454340.0,0.0,49844,4323.4,0
