time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
1668994200000,3770.0,3770.0,3770.0,3770.0,3,3393000.0000000005,0.0,3,3815.4,0
1668994260000,3770.0,3770.2000000000003,3749.8,3750.0,32,36103380.0,0.0,33,3770.0,0
1668994320000,3750.0000000000005,3750.8,3733.2000000000003,3750.8,16,17958240.0,0.0,49,3750.0000000000005,0
1668994380000,3750.8,3751.0000000000005,3745.2000000000003,3751.0000000000005,13,14614860.0,0.0,61,3750.8,0
1668994440000,3751.0,3759.8,3750.4,3759.8,18,20273940.0,0.0,78,3751.0,0
1668994500000,3759.8,3763.6000000000004,3759.8,3762.4,9,10158600.0,0.0,87,3759.8,0
1668994560000,3762.4,3765.0000000000005,3757.2000000000003,3762.6000000000004,12,13536120.000000002,0.0,97,3762.4,0
1668994620000,3762.6,3765.8,3761.0,3761.8,14,15806939.000000002,0.0,110,3762.6,0
1668994680000,3761.8,3761.8,3755.4,3757.0,10,11274360.0,0.0,120,3761.8,0
1668994740000,3757.0,3760.6,3757.0,3757.4,8,9020880.0,0.0,128,3757.0,0
1668994800000,3757.4,3761.6,3757.4,3760.4,9,10152360.0,0.0,137,3757.4,0
1668994860000,3760.4,3762.8,3757.2000000000003,3760.0000000000005,10,11279460.0,0.0,146,3760.4,0
1668994920000,3758.0,3761.4,3758.0,3760.0,9,10151460.0,0.0,154,3760.0,0
1668994980000,3760.0,3761.8,3760.0,3760.0,6,6769380.000000001,0.0,160,3760.0,0
1668995040000,3760.0,3765.0,3760.0,3765.0,15,16937460.0,0.0,175,3760.0,0
1668995100000,3765.0,3767.8,3765.0,3767.8,6,6779460.000000001,0.0,177,3765.0,0
1668995160000,3767.8,3767.8,3764.4,3764.4,14,15814980.000000002,0.0,190,3767.8,0
1668995220000,3763.0,3764.2000000000003,3761.8,3762.6000000000004,18,20317200.0,0.0,206,3764.4,0
1668995280000,3762.6,3762.6,3755.0,3755.0,8,9016680.0,0.0,214,3762.6,0
1668995340000,3755.0,3756.8,3755.0,3756.2,5,5634300.0,0.0,219,3755.0,0
1668995400000,3756.2000000000003,3756.2000000000003,3752.2000000000003,3754.4,5,5629680.0,0.0,223,3756.2000000000003,0
1668995460000,3754.4000000000005,3754.4000000000005,3750.6000000000004,3751.0000000000005,17,19131900.0,0.0,240,3754.4000000000005,0
1668995520000,3751.0,3753.4,3748.8,3750.8,17,19128300.000000004,0.0,257,3751.0,0
1668995580000,3750.8,3750.8,3749.6000000000004,3749.6000000000004,5,5625780.0,0.0,262,3750.8,0
1668995640000,3749.6000000000004,3750.2000000000003,3749.2000000000003,3749.6000000000004,12,13498440.000000002,0.0,274,3749.6000000000004,0
1668995700000,3749.6000000000004,3754.0000000000005,3749.6000000000004,3753.0000000000005,20,22519440.0,0.0,294,3749.6000000000004,0
1668995760000,3753.0,3753.0,3751.0,3752.4,7,7879739.000000001,0.0,301,3753.0,0
1668995820000,3752.4,3753.4,3752.0,3752.4,4,4503000.0,0.0,305,3752.4,0
1668995880000,3752.4,3753.6000000000004,3750.8,3753.6000000000004,4,4502940.0,0.0,308,3752.4,0
1668995940000,3753.6,3753.6,3748.0,3748.0,3,3374640.0000000005,0.0,310,3753.6,0
1668996000000,3748.0,3748.0,3747.0,3748.0,3,3372780.0000000005,0.0,313,3748.0,0
1668996060000,3748.0000000000005,3748.2000000000003,3745.2000000000003,3746.6000000000004,17,19108200.0,0.0,328,3748.0000000000005,0
1668996120000,3746.6,3748.8,3746.0,3747.4,23,25859879.000000004,0.0,350,3746.6,0
1668996180000,3747.4,3747.4,3745.0,3745.0,4,4494480.0,0.0,353,3747.4,0
1668996240000,3745.0,3745.0,3743.0,3743.0,15,16848240.0,0.0,368,3745.0,0
1668996300000,3743.0,3747.8,3743.0,3747.8,6,6742860.000000001,0.0,374,3743.0,0
1668996360000,3747.8,3747.8,3744.0,3747.6,13,14606580.0,0.0,386,3747.8,0
1668996420000,3747.6000000000004,3748.4,3746.8,3748.0,3,3372960.0000000005,0.0,389,3747.6000000000004,0
1668996480000,3748.0,3750.2000000000003,3747.8,3750.2000000000003,4,4498860.0,0.0,392,3748.0,0
1668996540000,3750.2000000000003,3750.2000000000003,3750.2000000000003,3750.2000000000003,0,0.0,0.0,392,3750.2000000000003,0
1668996600000,3750.2000000000003,3750.4000000000005,3749.6000000000004,3750.4000000000005,5,5624760.0,0.0,397,3750.2000000000003,0
1668996660000,3750.4,3750.4,3747.8,3747.8,1,1124340.0,0.0,398,3750.4,0
1668996720000,3747.8,3749.6,3747.0,3749.6,4,4497540.0,0.0,401,3747.8,0
1668996780000,3749.6000000000004,3749.6000000000004,3747.2000000000003,3747.2000000000003,1,1124160.0,0.0,402,3749.6000000000004,0
1668996840000,3747.2000000000003,3747.4,3743.8,3747.4,10,11237520.0,0.0,412,3747.2000000000003,0
1668996900000,3747.4,3749.8,3747.4,3749.8,3,3374220.0000000005,0.0,415,3747.4,0
1668996960000,3749.8,3756.8,3749.8,3756.8,9,10134300.0,0.0,421,3749.8,0
1668997020000,3756.2,3756.8,3756.0,3756.0,3,3380700.0000000005,0.0,424,3756.8,0
1668997080000,3756.0,3756.8,3752.0,3752.4,5,5631720.0,0.0,428,3756.0,0
1668997140000,3752.4,3752.4,3751.2000000000003,3752.4,8,9004260.0,0.0,435,3752.4,0
1668997200000,3752.4,3752.4,3752.4,3752.4,0,0.0,0.0,435,3752.4,0
1668997260000,3752.4,3756.0,3752.4,3754.0,7,7885619.000000001,0.0,440,3752.4,0
1668997320000,3754.0,3756.2,3754.0,3756.2,3,3380520.0000000005,0.0,442,3754.0,0
1668997380000,3756.2000000000003,3757.0,3754.4,3754.6,6,6759000.000000001,0.0,447,3756.2000000000003,0
1668997440000,3754.6000000000004,3755.0000000000005,3754.6000000000004,3755.0000000000005,2,2253000.0,0.0,449,3754.6000000000004,0
1668997500000,3755.0,3760.0,3755.0,3759.4,6,6767340.000000001,0.0,455,3755.0,0
1668997560000,3759.4,3759.4,3759.4,3759.4,0,0.0,0.0,455,3759.4,0
1668997620000,3759.4,3759.4,3759.4,3759.4,0,0.0,0.0,455,3759.4,0
1668997680000,3759.4,3766.4,3759.4,3766.4,13,14679240.000000002,0.0,464,3759.4,0
1668997740000,3766.4000000000005,3766.4000000000005,3761.6000000000004,3765.0000000000005,3,3387480.0000000005,0.0,466,3766.4000000000005,0
1668997800000,3765.0,3768.6,3765.0,3766.0,13,14689680.000000002,0.0,475,3765.0,0
1668997860000,3766.0,3766.0,3760.0,3762.4,2,2256720.0,0.0,476,3766.0,0
1668997920000,3762.4,3765.0,3762.4,3765.0,2,2258580.0,0.0,478,3762.4,0
1668997980000,3765.0000000000005,3765.2000000000003,3763.2000000000003,3764.4,7,7904160.000000001,0.0,484,3765.0000000000005,0
1668998040000,3764.4,3764.4,3764.4,3764.4,0,0.0,0.0,484,3764.4,0
1668998100000,3764.4,3764.4,3764.4,3764.4,0,0.0,0.0,484,3764.4,0
1668998160000,3764.4,3764.4,3760.0,3760.2,3,3384120.0000000005,0.0,485,3764.4,0
1668998220000,3760.2000000000003,3760.4000000000005,3759.6000000000004,3759.6000000000004,5,5639820.0,0.0,487,3760.2000000000003,0
1668998280000,3759.6000000000004,3759.6000000000004,3759.6000000000004,3759.6000000000004,0,0.0,0.0,487,3759.6000000000004,0
1668998340000,3759.6000000000004,3759.6000000000004,3757.2000000000003,3757.2000000000003,1,1127160.0,0.0,487,3759.6000000000004,0
1668998400000,3758.8,3758.8,3758.8,3758.8,1,1127640.0,0.0,488,3757.2000000000003,0
1668998460000,3758.8,3758.8,3756.6000000000004,3756.6000000000004,5,5635800.0,0.0,493,3758.8,0
1668998520000,3756.6,3756.6,3752.0,3752.0,1,1125600.0,0.0,494,3756.6,0
1668998580000,3752.0,3752.0,3752.0,3752.0,0,0.0,0.0,494,3752.0,0
1668998640000,3752.0,3753.6,3752.0,3753.6,1,1126080.0,0.0,495,3752.0,0
1668998700000,3753.6,3753.6,3751.0,3751.0,4,4501440.0,0.0,499,3753.6,0
1668998760000,3751.0,3751.0,3749.4,3749.8,11,12376440.000000002,0.0,509,3751.0,0
1668998820000,3749.0,3749.2,3749.0,3749.2,3,3374160.0000000005,0.0,512,3749.8,0
1668998880000,3749.2000000000003,3749.2000000000003,3746.6000000000004,3748.8,4,4496940.0,0.0,516,3749.2000000000003,0
1668998940000,3748.8,3748.8,3746.6000000000004,3746.6000000000004,1,1123980.0,0.0,517,3748.8,0
1668999000000,3746.6000000000004,3747.6000000000004,3746.6000000000004,3747.6000000000004,1,1124280.0,0.0,518,3746.6000000000004,0
1668999060000,3747.6000000000004,3748.0000000000005,3747.6000000000004,3748.0000000000005,1,1124400.0,0.0,519,3747.6000000000004,0
1668999120000,3748.0,3749.2,3748.0,3749.2,1,1124760.0,0.0,520,3748.0,0
1668999180000,3749.2,3749.2,3748.0,3748.0,2,2248920.0,0.0,522,3749.2,0
1668999240000,3748.0,3748.0,3748.0,3748.0,0,0.0,0.0,522,3748.0,0
1668999300000,3748.0,3748.0,3748.0,3748.0,1,1124400.0,0.0,523,3748.0,0
1668999360000,3748.0,3748.0,3746.0,3746.8,5,5619720.0,0.0,528,3748.0,0
1668999420000,3746.8,3749.6000000000004,3746.8,3749.6000000000004,2,2249280.0,0.0,530,3746.8,0
1668999480000,3749.6000000000004,3749.6000000000004,3749.6000000000004,3749.6000000000004,0,0.0,0.0,530,3749.6000000000004,0
1668999540000,3749.6000000000004,3749.6000000000004,3749.6000000000004,3749.6000000000004,0,0.0,0.0,530,3749.6000000000004,0
1668999600000,3749.6000000000004,3751.4000000000005,3749.6000000000004,3749.6000000000004,2,2250300.0,0.0,532,3749.6000000000004,0
1668999660000,3749.4,3749.8,3749.4,3749.8,2,2249760.0,0.0,534,3749.6,0
1668999720000,3749.8,3750.6000000000004,3749.2000000000003,3750.6000000000004,2,2249940.0,0.0,536,3749.8,0
1668999780000,3750.6000000000004,3750.6000000000004,3750.6000000000004,3750.6000000000004,0,0.0,0.0,536,3750.6000000000004,0
1668999840000,3750.6000000000004,3750.6000000000004,3750.6000000000004,3750.6000000000004,0,0.0,0.0,536,3750.6000000000004,0
1668999900000,3750.6000000000004,3750.6000000000004,3747.8,3747.8,1,1124340.0,0.0,537,3750.6000000000004,0
