time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
1731893400000,4005.2000000000003,4005.2000000000003,4005.2000000000003,4005.2000000000003,2,2403120.0,0.0,2,4000.0000000000005,0
1731893460000,4005.0,4012.0,3990.8,4003.6000000000004,51,61189320.00000001,0.0,52,4005.2000000000003,0
1731893520000,4002.0,4005.0,3995.8,3998.4,28,33600060.0,0.0,78,4003.6000000000004,0
1731893580000,3999.6000000000004,4008.2000000000003,3995.8,4005.6000000000004,27,32419140.0,0.0,105,3998.4,0
1731893640000,4006.4,4006.4,4000.0,4000.0,25,30028560.0,0.0,129,4005.6,0
1731893700000,3997.8,4001.2000000000003,3996.4,4000.0,11,13196340.000000002,0.0,139,4000.0,0
1731893760000,3997.8,3999.4,3987.0,3989.0,28,33533400.000000004,0.0,165,4000.0,0
1731893820000,3989.6000000000004,3994.8,3989.6000000000004,3994.8,31,37127460.0,0.0,196,3989.0000000000005,0
1731893880000,4000.0,4002.0,3990.4,3990.8,17,20385120.0,0.0,213,3994.8,0
1731893940000,3991.0,3993.6000000000004,3987.8,3987.8,15,17961780.0,0.0,228,3990.8,0
1731894000000,3988.6000000000004,3989.2000000000003,3980.8,3981.0,58,69320820.00000001,0.0,285,3987.8,0
1731894060000,3983.8,3990.2000000000003,3981.6000000000004,3990.0000000000005,41,49009320.0,0.0,326,3981.0000000000005,0
1731894120000,3989.0000000000005,3991.8,3983.6000000000004,3986.2000000000003,29,34688820.00000001,0.0,355,3990.0000000000005,0
1731894180000,3985.6000000000004,3994.0,3984.8,3994.0,17,20339040.000000004,0.0,372,3986.2000000000003,0
1731894240000,3992.2000000000003,3992.6000000000004,3986.2000000000003,3989.8,26,31119900.0,0.0,398,3994.0000000000005,0
1731894300000,3986.6,3986.8,3982.0,3984.0,29,34665960.00000001,0.0,427,3989.8,0
1731894360000,3985.6000000000004,3990.6000000000004,3985.6000000000004,3986.4000000000005,26,31107600.0,0.0,453,3984.0000000000005,0
1731894420000,3983.8,3984.0,3976.8,3979.4,47,56133060.00000001,0.0,499,3986.4,0
1731894480000,3979.2000000000003,3982.0000000000005,3973.6000000000004,3976.2000000000003,58,69234780.00000001,0.0,556,3979.4000000000005,0
1731894540000,3975.4,3975.8,3967.0,3973.2,89,106018380.0,0.0,645,3976.2,0
1731894600000,3972.6000000000004,3976.4,3970.2000000000003,3973.4,33,39339120.00000001,0.0,678,3973.2000000000003,0
1731894660000,3972.8,3986.6000000000004,3971.8,3984.0,61,72796380.0,0.0,738,3973.4,0
