time,open,high,low,close,volume,amount,settelementPrice,openInterest,preClose,suspendFlag
1726795800000,4456.0,4456.0,4456.0,4456.0,148,131897600.0,0.0,91941,4454.0,0
1726795860000,4447.4,4447.4,4431.2,4438.8,2354,2090630880.0000002,0.0,90911,4456.0,0
1726795920000,4440.200000000001,4442.8,4434.400000000001,4436.400000000001,974,864453120.0,0.0,90517,4438.8,0
1726795980000,4436.4,4437.2,4430.2,4435.599999999999,881,781293239.0000001,0.0,90131,4436.4,0
1726796040000,4435.0,4444.599999999999,4433.2,4439.599999999999,752,667703840.0,0.0,89835,4435.599999999999,0
1726796100000,4439.2,4440.0,4435.0,4438.0,663,588411200.0,0.0,89642,4439.6,0
1726796160000,4438.8,4441.6,4436.0,4440.2,632,561083800.0,0.0,89447,4438.0,0
1726796220000,4440.000000000001,4453.200000000001,4439.400000000001,4452.8,974,866511720.0,0.0,89146,4440.200000000001,0
1726796280000,4452.8,4452.8,4446.400000000001,4448.000000000001,592,526789440.0,0.0,89011,4452.8,0
1726796340000,4448.8,4454.6,4446.6,4453.6,568,505648080.00000006,0.0,88819,4448.0,0
1726796400000,4452.8,4457.8,4450.6,4454.8,672,598681000.0000001,0.0,88628,4453.6,0
1726796460000,4453.8,4453.8,4447.0,4450.8,519,461872960.00000006,0.0,88511,4454.8,0
1726796520000,4451.200000000001,4451.200000000001,4443.6,4447.200000000001,528,469581200.00000006,0.0,88444,4450.8,0
1726796580000,4446.4,4452.8,4446.2,4450.599999999999,340,302542560.0,0.0,88378,4447.2,0
1726796640000,4451.0,4451.4,4449.0,4449.0,243,216283200.00000003,0.0,88350,4450.6,0
1726796700000,4448.400000000001,4449.200000000001,4446.6,4448.0,308,274005800.0,0.0,88322,4449.0,0
1726796760000,4448.6,4449.400000000001,4444.8,4444.8,488,434047960.0,0.0,88254,4448.0,0
1726796820000,4446.2,4447.8,4444.0,4446.6,450,400116400.0,0.0,88245,4444.8,0
1726796880000,4446.400000000001,4446.8,4435.6,4435.6,657,583461360.0,0.0,88165,4446.6,0
1726796940000,4434.8,4444.6,4434.400000000001,4444.6,501,444811960.0,0.0,88146,4435.6,0
1726797000000,4443.8,4444.000000000001,4436.400000000001,4437.8,414,367600280.0,0.0,88067,4444.6,0
1726797060000,4437.8,4440.8,4432.8,4434.400000000001,468,415267200.00000006,0.0,87983,4437.8,0
1726797120000,4434.400000000001,4437.400000000001,4432.8,4434.2,505,447903280.0,0.0,88066,4434.400000000001,0
1726797180000,4433.400000000001,4433.400000000001,4427.6,4432.0,978,866539640.0,0.0,87794,4434.200000000001,0
1726797240000,4431.0,4434.6,4431.0,4432.8,486,430898960.00000006,0.0,87711,4432.0,0
1726797300000,4431.8,4434.8,4430.6,4433.200000000001,316,280147160.0,0.0,87702,4432.8,0
1726797360000,4432.599999999999,4432.599999999999,4424.2,4425.4,558,494196960.0,0.0,87574,4433.2,0
1726797420000,4425.400000000001,4426.400000000001,4421.6,4423.6,754,667142400.0000001,0.0,87321,4425.400000000001,0
1726797480000,4424.0,4424.0,4415.0,4419.4,847,748910440.0,0.0,87068,4423.6,0
1726797540000,4419.4,4424.2,4418.0,4420.4,604,533956600.00000006,0.0,86952,4419.4,0
1726797600000,4420.8,4423.8,4419.6,4419.6,407,359939600.0,0.0,86921,4420.400000000001,0
1726797660000,4419.8,4419.8,4410.8,4412.400000000001,942,831716480.0,0.0,86864,4419.6,0
1726797720000,4412.400000000001,4416.400000000001,4411.6,4415.200000000001,664,586250800.0,0.0,86860,4412.400000000001,0
1726797780000,4414.8,4417.0,4413.0,4416.2,295,260475040.0,0.0,86895,4415.2,0
1726797840000,4416.0,4423.0,4415.8,4419.400000000001,605,534791120.0,0.0,86917,4416.2,0
1726797900000,4419.400000000001,4419.400000000001,4414.8,4418.0,383,338323480.0,0.0,86898,4419.400000000001,0
1726797960000,4418.599999999999,4421.599999999999,4416.2,4421.0,340,300498120.0,0.0,86943,4418.0,0
1726798020000,4421.2,4421.2,4414.0,4416.2,413,364811400.0,0.0,86933,4421.0,0
1726798080000,4417.0,4418.400000000001,4415.6,4417.400000000001,224,197877080.00000003,0.0,86936,4416.200000000001,0
1726798140000,4417.6,4421.0,4415.0,4420.0,274,242083280.0,0.0,86928,4417.4,0
1726798200000,4419.6,4423.8,4418.8,4422.6,486,429850040.0,0.0,86932,4420.0,0
1726798260000,4422.6,4426.0,4422.6,4425.8,380,336269080.0,0.0,86932,4422.6,0
1726798320000,4425.0,4430.599999999999,4424.2,4429.4,454,402098000.0,0.0,86865,4425.8,0
1726798380000,4428.400000000001,4428.400000000001,4425.400000000001,4426.400000000001,284,251407280.00000003,0.0,86904,4429.400000000001,0
1726798440000,4426.0,4430.2,4425.0,4430.2,191,169123480.00000003,0.0,86926,4426.4,0
1726798500000,4429.8,4430.200000000001,4423.400000000001,4424.8,271,239909240.0,0.0,86914,4430.200000000001,0
1726798560000,4425.2,4425.2,4420.0,4422.2,420,371456120.0,0.0,86948,4424.8,0
1726798620000,4422.8,4427.6,4422.0,4426.0,262,231869120.00000003,0.0,86975,4422.2,0
1726798680000,4426.0,4430.8,4425.6,4430.0,248,219656520.0,0.0,86983,4426.0,0
1726798740000,4430.000000000001,4430.6,4424.400000000001,4426.000000000001,253,223983160.0,0.0,86993,4430.000000000001,0
1726798800000,4425.599999999999,4426.0,4421.2,4421.8,217,191958160.00000003,0.0,87006,4426.0,0
1726798860000,4421.8,4424.400000000001,4419.400000000001,4420.200000000001,277,244965200.00000003,0.0,87039,4421.8,0
1726798920000,4420.2,4420.2,4416.8,4416.8,265,234163040.0,0.0,87040,4420.2,0
1726798980000,4416.4,4418.4,4416.0,4417.8,175,154613360.0,0.0,87048,4416.8,0
1726799040000,4417.8,4421.6,4417.8,4421.6,189,167069040.0,0.0,87045,4417.8,0
1726799100000,4421.6,4426.400000000001,4421.400000000001,4425.400000000001,212,187566160.00000003,0.0,87036,4421.6,0
1726799160000,4425.400000000001,4425.6,4421.6,4423.400000000001,153,135358160.0,0.0,87082,4425.400000000001,0
1726799220000,4423.8,4427.8,4422.400000000001,4426.8,304,269071920.0,0.0,87054,4423.400000000001,0
1726799280000,4427.4,4431.8,4425.0,4428.6,368,325962640.00000006,0.0,87057,4426.8,0
1726799340000,4428.8,4429.200000000001,4425.6,4427.0,199,176208360.0,0.0,87130,4428.6,0
1726799400000,4427.0,4429.2,4426.0,4426.4,143,126635880.00000001,0.0,87153,4427.0,0
1726799460000,4428.0,4428.2,4423.2,4424.4,268,237221720.0,0.0,87178,4426.4,0
1726799520000,4424.2,4425.4,4423.0,4423.6,161,142454160.0,0.0,87207,4424.4,0
1726799580000,4423.400000000001,4430.6,4423.400000000001,4430.6,241,213409960.00000003,0.0,87208,4423.6,0
1726799640000,4430.400000000001,4434.8,4427.6,4432.400000000001,547,484867320.0,0.0,87253,4430.6,0
1726799700000,4433.0,4434.6,4430.6,4433.0,329,291680679.99999994,0.0,87305,4432.400000000001,0
1726799760000,4433.8,4433.8,4429.2,4430.4,259,229524200.00000003,0.0,87353,4433.0,0
1726799820000,4430.2,4430.2,4427.2,4428.599999999999,149,131979280.0,0.0,87386,4430.4,0
1726799880000,4429.2,4430.4,4426.0,4429.6,229,202815360.0,0.0,87438,4428.6,0
1726799940000,4429.8,4430.2,4427.8,4427.8,194,171841760.0,0.0,87482,4429.6,0
1726800000000,4429.200000000001,4429.6,4421.6,4422.200000000001,344,304363480.0,0.0,87517,4427.8,0
1726800060000,4422.2,4423.0,4419.2,4419.2,370,327134560.0,0.0,87574,4422.2,0
1726800120000,4419.2,4420.6,4418.0,4419.4,261,230679480.0,0.0,87627,4419.2,0
1726800180000,4419.2,4422.400000000001,4418.8,4419.8,149,131718680.0,0.0,87645,4419.400000000001,0
1726800240000,4420.0,4422.4,4419.2,4422.4,158,139706640.0,0.0,87696,4419.8,0
1726800300000,4422.8,4424.6,4422.0,4424.2,119,105271200.0,0.0,87713,4422.4,0
1726800360000,4424.4,4424.4,4420.0,4420.2,129,114062360.00000001,0.0,87704,4424.2,0
1726800420000,4420.2,4422.2,4420.0,4420.8,113,99916560.0,0.0,87727,4420.2,0
1726800480000,4421.8,4423.0,4419.0,4419.4,146,129083040.0,0.0,87754,4420.8,0
1726800540000,4420.0,4420.0,4418.6,4419.200000000001,107,94574760.0,0.0,87773,4419.400000000001,0
1726800600000,4419.400000000001,4420.2,4417.8,4419.400000000001,119,105170360.0,0.0,87794,4419.2,0
1726800660000,4419.0,4421.2,4417.8,4418.2,226,199742360.0,0.0,87772,4419.400000000001,0
1726800720000,4418.200000000001,4420.0,4417.6,4419.200000000001,165,145823600.0,0.0,87783,4418.200000000001,0
1726800780000,4419.2,4422.8,4419.0,4422.4,203,179495720.00000003,0.0,87792,4419.2,0
1726800840000,4422.400000000001,4423.000000000001,4420.400000000001,4420.8,138,122023600.0,0.0,87815,4422.400000000001,0
1726800900000,4421.2,4424.0,4421.0,4422.0,168,148608800.0,0.0,87820,4420.8,0
1726800960000,4422.8,4425.4,4421.0,4422.0,186,164544520.0,0.0,87835,4422.0,0
1726801020000,4422.0,4424.4,4422.0,4423.2,97,85813400.0,0.0,87854,4422.0,0
1726801080000,4423.8,4423.8,4421.2,4421.4,125,110559480.0,0.0,87878,4423.2,0
1726801140000,4421.400000000001,4424.000000000001,4421.400000000001,4421.8,84,74297960.0,0.0,87902,4421.400000000001,0
1726801200000,4421.8,4421.8,4418.0,4419.8,246,217428240.00000003,0.0,87980,4421.8,0
1726801260000,4419.8,4424.0,4418.0,4423.6,232,205128720.00000003,0.0,87975,4419.8,0
1726801320000,4424.000000000001,4425.400000000001,4421.400000000001,4422.200000000001,221,195536960.00000003,0.0,88021,4423.6,0
1726801380000,4423.0,4425.4,4422.0,4422.2,101,89358800.00000001,0.0,88036,4422.2,0
1726801440000,4422.200000000001,4424.000000000001,4421.400000000001,4421.400000000001,87,76954560.0,0.0,88051,4422.200000000001,0
1726801500000,4421.400000000001,4421.400000000001,4418.400000000001,4420.6,152,134362440.0,0.0,88092,4421.400000000001,0
1726801560000,4421.6,4421.6,4414.8,4414.8,307,271196000.00000006,0.0,88112,4420.6,0
1726801620000,4415.200000000001,4417.200000000001,4413.400000000001,4414.000000000001,259,228694440.0,0.0,88141,4414.8,0
1726801680000,4414.200000000001,4429.0,4413.6,4429.0,616,544665720.0,0.0,88274,4414.0,0
1726801740000,4429.400000000001,4431.8,4417.6,4421.200000000001,778,688390520.0000001,0.0,88349,4429.0,0
1726801800000,4421.0,4423.8,4418.0,4423.0,277,244943000.00000003,0.0,88388,4421.2,0
1726801860000,4422.599999999999,4427.0,4422.2,4423.4,179,158390200.00000003,0.0,88453,4423.0,0
1726801920000,4424.2,4428.0,4424.2,4426.4,305,269999960.0,0.0,88453,4423.4,0
1726801980000,4427.0,4429.400000000001,4425.6,4426.400000000001,180,159406600.0,0.0,88472,4426.400000000001,0
1726802040000,4426.4,4426.8,4424.0,4425.0,138,122136160.00000001,0.0,88496,4426.4,0
1726802100000,4424.8,4427.6,4424.8,4426.400000000001,150,132796440.0,0.0,88528,4425.0,0
1726802160000,4427.0,4430.8,4426.6,4427.6,463,410110240.0,0.0,88606,4426.400000000001,0
1726802220000,4428.599999999999,4430.0,4426.2,4429.0,146,129302040.0,0.0,88625,4427.599999999999,0
